year,sector,food_type,tons_supply,tons_surplus,tons_waste,tons_uneaten,tons_anaerobically_digested,tons_composted,tons_landfilled,meals_wasted
2011,Foodservice,Dairy & Eggs,185350.63,4576.87,3761.61,4458.29,1.19,677.49,3279.83,7430490.44
2011,Foodservice,Dry Goods,407587.64,10064.58,8271.82,9803.83,2.62,1489.81,7212.39,16339713.06
2011,Foodservice,Fresh Meat & Seafood,316956.72,7826.63,6432.50,7623.86,2.04,1158.54,5608.64,12706425.19
2011,Foodservice,Frozen,18727.44,462.44,380.07,450.46,0.12,68.45,331.39,750761.24
2011,Foodservice,Prepared Foods,0.00,215438.89,179569.60,214775.78,3923.41,31182.12,156700.91,357959625.70
2011,Foodservice,Produce,257757.00,6364.81,5231.07,6199.91,1.66,942.15,4561.09,10333177.49
2011,Foodservice,Ready-to-drink Beverages,168427.79,4159.00,3418.17,4051.24,1.08,615.64,2980.38,6752073.80
2011,Foodservice,Breads & Bakery,40394.79,954.06,769.37,928.86,0.25,155.12,661.53,1548098.48
2011,Foodservice,Dairy & Eggs,60354.53,1425.48,1149.53,1387.82,0.38,231.77,988.40,2313040.11
2011,Foodservice,Dry Goods,132720.14,3134.65,2527.83,3051.84,0.83,509.67,2173.50,5086395.31
2011,Foodservice,Fresh Meat & Seafood,103208.58,2437.63,1965.74,2373.23,0.65,396.34,1690.21,3955387.79
2011,Foodservice,Frozen,6098.10,144.03,116.15,140.22,0.04,23.42,99.87,233704.74
2011,Foodservice,Prepared Foods,0.00,182531.94,152536.36,176334.93,1020.00,20046.40,130954.07,293891550.80
2011,Foodservice,Produce,83931.75,1982.34,1598.59,1929.97,0.53,322.32,1374.52,3216618.63
2011,Foodservice,Ready-to-drink Beverages,54844.06,1295.33,1044.58,1261.11,0.34,210.61,898.16,2101855.55
2011,Foodservice,Breads & Bakery,119480.70,2766.23,2214.54,2692.61,0.74,465.03,1945.43,4487687.08
2011,Foodservice,Dairy & Eggs,178518.14,4133.07,3308.78,4023.08,1.11,694.80,2906.70,6705129.13
2011,Foodservice,Dry Goods,392562.93,9088.65,7276.03,8846.78,2.43,1527.88,6391.87,14744637.24
2011,Foodservice,Fresh Meat & Seafood,305272.90,7067.71,5658.14,6879.62,1.89,1188.14,4970.58,11466029.38
2011,Foodservice,Frozen,18037.10,417.60,334.31,406.48,0.11,70.20,293.69,677472.25
2011,Foodservice,Prepared Foods,0.00,189002.34,154278.26,186276.11,2830.93,28138.55,135565.11,310460176.90
2011,Foodservice,Produce,248255.43,5747.63,4601.34,5594.67,1.54,966.22,4042.19,9324457.11
2011,Foodservice,Ready-to-drink Beverages,162219.12,3755.71,3006.68,3655.76,1.00,631.37,2641.32,6092939.24
2011,Foodservice,Breads & Bakery,39067.02,904.48,731.65,880.66,0.24,144.93,648.84,1467770.80
2011,Foodservice,Dairy & Eggs,58370.70,1351.40,1093.18,1315.81,0.36,216.54,969.44,2193021.16
2011,Foodservice,Dry Goods,128357.67,2971.75,2403.90,2893.48,0.79,476.17,2131.80,4822472.60
2011,Foodservice,Fresh Meat & Seafood,99816.14,2310.95,1869.37,2250.09,0.61,370.29,1657.78,3750150.76
2011,Foodservice,Frozen,5897.65,136.54,110.45,132.95,0.04,21.88,97.95,221578.28
2011,Foodservice,Prepared Foods,0.00,68563.77,56191.43,68332.59,1340.22,10763.66,49858.64,113887647.30
2011,Foodservice,Produce,81172.94,1879.32,1520.22,1829.83,0.50,301.13,1348.14,3049714.84
2011,Foodservice,Ready-to-drink Beverages,53041.35,1228.02,993.37,1195.68,0.33,196.77,880.93,1992794.54
2011,Foodservice,Breads & Bakery,78207.31,1847.14,1622.27,1802.72,0.45,175.28,1422.31,3004540.52
2011,Foodservice,Dairy & Eggs,27270.48,644.09,565.68,628.60,0.16,61.12,495.95,1047667.77
2011,Foodservice,Dry Goods,126832.61,2995.60,2630.91,2923.57,0.73,284.25,2306.63,4872610.38
2011,Foodservice,Fresh Meat & Seafood,265492.02,6270.53,5507.15,6119.75,1.52,595.01,4828.35,10199578.19
2011,Foodservice,Prepared Foods,0.00,249762.35,223673.21,249174.60,2952.88,22390.25,196183.46,415291007.50
2011,Foodservice,Produce,137210.46,3240.71,2846.18,3162.78,0.79,307.51,2495.37,5271302.61
2011,Foodservice,Ready-to-drink Beverages,67927.45,1604.35,1409.03,1565.77,0.39,152.24,1235.36,2609612.78
2011,Foodservice,Breads & Bakery,5917.64,139.77,105.27,135.83,0.04,29.73,94.39,226379.27
2011,Foodservice,Dairy & Eggs,24702.78,583.44,439.45,567.00,0.16,124.12,394.04,945005.16
2011,Foodservice,Dry Goods,263022.09,6212.19,4678.98,6037.15,1.75,1321.61,4195.49,10061911.65
2011,Foodservice,Fresh Meat & Seafood,199995.14,4723.59,3557.77,4590.49,1.33,1004.92,3190.14,7650815.56
2011,Foodservice,Prepared Foods,0.00,283530.51,216054.42,282415.79,7700.58,58259.88,193680.99,470692977.10
2011,Foodservice,Produce,197618.38,4667.45,3515.49,4535.94,1.32,992.98,3152.23,7559892.36
2011,Foodservice,Ready-to-drink Beverages,92558.10,2186.08,1646.54,2124.49,0.62,465.08,1476.40,3540810.84
2011,Foodservice,Breads & Bakery,162468.21,3837.26,3310.08,3743.00,0.95,420.68,3031.22,6238341.18
2011,Foodservice,Dairy & Eggs,537558.99,12696.34,10952.07,12384.49,3.15,1391.92,10029.42,20640815.41
2011,Foodservice,Dry Goods,322145.17,7608.59,6563.29,7421.70,1.89,834.14,6010.37,12369505.74
2011,Foodservice,Fresh Meat & Seafood,340612.80,8044.77,6939.55,7847.17,1.99,881.96,6354.93,13078612.64
2011,Foodservice,Frozen,19102.61,451.18,389.19,440.09,0.11,49.46,356.40,733488.86
2011,Foodservice,Prepared Foods,0.00,622296.95,547060.87,620359.51,8375.15,64318.86,501047.99,1033932516.00
2011,Foodservice,Produce,257211.03,6074.94,5240.34,5925.73,1.51,666.00,4798.87,9876209.94
2011,Foodservice,Ready-to-drink Beverages,166576.94,3934.30,3393.79,3837.66,0.98,431.32,3107.88,6396105.35
2011,Foodservice,Breads & Bakery,109561.76,2587.69,2209.38,2523.37,0.65,305.18,1995.92,4205620.80
2011,Foodservice,Dairy & Eggs,215031.92,5078.73,4336.25,4952.51,1.27,598.95,3917.31,8254181.82
2011,Foodservice,Dry Goods,706982.36,16697.87,14256.74,16282.87,4.19,1969.25,12879.33,27138115.50
2011,Foodservice,Fresh Meat & Seafood,231427.72,5465.98,4666.88,5330.13,1.37,644.62,4216.00,8883548.59
2011,Foodservice,Frozen,3489.79,82.42,70.37,80.38,0.02,9.72,63.57,133958.54
2011,Foodservice,Prepared Foods,0.00,589027.07,512123.47,587469.94,8735.31,66150.69,462976.41,979116562.00
2011,Foodservice,Produce,95401.11,2253.23,1923.82,2197.23,0.56,265.73,1737.95,3662052.18
2011,Foodservice,Ready-to-drink Beverages,275967.66,6517.94,5565.06,6355.95,1.63,768.69,5027.40,10593251.98
2011,Foodservice,Breads & Bakery,78398.89,1851.66,1638.92,1807.56,0.45,163.76,1505.98,3012598.77
2011,Foodservice,Dairy & Eggs,111336.41,2629.60,2327.47,2566.96,0.63,232.56,2138.68,4278273.54
2011,Foodservice,Dry Goods,493149.52,11647.46,10309.21,11370.02,2.81,1030.10,9473.00,18950033.00
2011,Foodservice,Fresh Meat & Seafood,110667.06,2613.79,2313.48,2551.53,0.63,231.16,2125.82,4252552.78
2011,Foodservice,Prepared Foods,0.00,362437.10,327228.40,361626.99,3986.75,30200.78,300830.55,602711645.50
2011,Foodservice,Produce,160327.27,3786.69,3351.62,3696.49,0.91,334.89,3079.76,6160823.09
2011,Foodservice,Ready-to-drink Beverages,53665.05,1267.49,1121.86,1237.30,0.31,112.10,1030.86,2062162.38
2011,Foodservice,Breads & Bakery,3058.77,72.24,61.97,70.46,0.02,8.25,54.77,117429.13
2011,Foodservice,Dairy & Eggs,14296.54,337.66,289.64,329.31,0.08,38.56,255.98,548858.31
2011,Foodservice,Dry Goods,45674.82,1078.77,925.33,1052.10,0.27,123.20,817.82,1753501.93
2011,Foodservice,Fresh Meat & Seafood,99961.79,2360.95,2025.14,2302.58,0.59,269.62,1789.84,3837632.77
2011,Foodservice,Frozen,819.05,19.34,16.59,18.87,0.00,2.21,14.67,31444.14
2011,Foodservice,Prepared Foods,0.00,87532.41,76474.33,87307.02,1256.52,9510.39,67611.82,145511705.40
2011,Foodservice,Produce,56997.18,1346.19,1154.72,1312.91,0.34,153.74,1020.55,2188178.56
2011,Foodservice,Ready-to-drink Beverages,20979.56,495.51,425.03,483.26,0.12,56.59,375.64,805426.23
2011,Foodservice,Breads & Bakery,131802.09,3112.97,2839.47,3041.60,0.72,196.00,2519.46,5069333.43
2011,Foodservice,Dairy & Eggs,62699.81,1480.88,1350.77,1446.93,0.34,93.24,1198.54,2411541.84
2011,Foodservice,Dry Goods,112075.59,2647.06,2414.49,2586.37,0.62,166.66,2142.38,4310618.37
2011,Foodservice,Fresh Meat & Seafood,267111.68,6308.78,5754.50,6164.14,1.47,397.21,5105.97,10273570.96
2011,Foodservice,Frozen,603.74,14.26,13.01,13.93,0.00,0.90,11.54,23220.74
2011,Foodservice,Prepared Foods,0.00,116325.84,108298.43,115650.54,701.52,6484.68,96101.05,192750898.40
2011,Foodservice,Produce,212661.41,5022.75,4581.45,4907.59,1.17,316.24,4065.13,8179320.60
2011,Foodservice,Ready-to-drink Beverages,91470.96,2160.41,1970.60,2110.88,0.50,136.02,1748.51,3518129.06
2011,Foodservice,Breads & Bakery,22825.27,539.10,477.57,526.27,0.13,47.29,428.26,877119.16
2011,Foodservice,Dairy & Eggs,59053.48,1394.75,1235.58,1361.57,0.34,122.34,1108.00,2269280.32
2011,Foodservice,Dry Goods,153493.30,3625.28,3211.55,3539.02,0.87,317.99,2879.95,5898371.25
2011,Foodservice,Fresh Meat & Seafood,227248.94,5367.28,4754.74,5239.57,1.29,470.78,4263.80,8732619.86
2011,Foodservice,Prepared Foods,0.00,275413.43,248887.40,274813.08,3009.66,22760.22,223325.36,458021792.10
2011,Foodservice,Produce,218847.27,5168.85,4578.95,5045.86,1.24,453.38,4106.16,8409764.07
2011,Foodservice,Ready-to-drink Beverages,68570.75,1619.54,1434.71,1581.00,0.39,142.06,1286.57,2635005.70
2011,Foodservice,Breads & Bakery,348946.86,8241.60,6928.51,8033.20,2.10,1073.95,6148.09,13388661.34
2011,Foodservice,Dairy & Eggs,521367.40,12313.92,10352.00,12002.54,3.14,1604.60,9185.97,20004225.25
2011,Foodservice,Dry Goods,1146491.44,27078.42,22764.14,26393.68,6.90,3528.54,20200.03,43989465.22
2011,Foodservice,Fresh Meat & Seafood,891558.36,21057.28,17702.32,20524.80,5.37,2743.93,15708.37,34207996.61
2011,Foodservice,Frozen,52677.87,1244.17,1045.94,1212.71,0.32,162.13,928.13,2021185.16
2011,Foodservice,Prepared Foods,0.00,1496762.34,1280360.34,1492551.57,24603.76,186292.93,1136919.50,2487585943.00
2011,Foodservice,Produce,725037.18,17124.30,14395.96,16691.27,4.36,2231.43,12774.43,27818784.20
2011,Foodservice,Ready-to-drink Beverages,473765.65,11189.64,9406.84,10906.68,2.85,1458.10,8347.28,18177804.88
2011,Foodservice,Breads & Bakery,92108.31,1897.43,1580.32,1848.96,0.49,261.20,1393.98,3081601.19
2011,Foodservice,Dairy & Eggs,137620.58,2834.98,2361.18,2762.56,0.73,390.26,2082.77,4604272.44
2011,Foodservice,Dry Goods,302628.86,6234.15,5192.27,6074.90,1.60,858.18,4580.03,10124835.11
2011,Foodservice,Fresh Meat & Seafood,235336.51,4847.93,4037.72,4724.09,1.25,667.36,3561.62,7873483.42
2011,Foodservice,Frozen,13904.90,286.44,238.57,279.12,0.07,39.43,210.44,465206.08
2011,Foodservice,Prepared Foods,0.00,223362.53,188842.39,222762.28,3833.07,30000.70,166732.57,371270460.50
2011,Foodservice,Produce,191381.43,3942.46,3283.57,3841.75,1.01,542.71,2896.40,6402910.37
2011,Foodservice,Ready-to-drink Beverages,125055.59,2576.14,2145.60,2510.34,0.66,354.63,1892.61,4183894.40
2011,Foodservice,Breads & Bakery,57075.87,1175.76,1000.23,1146.42,0.30,142.09,866.57,1910700.83
2011,Foodservice,Dairy & Eggs,85278.03,1756.73,1494.46,1712.89,0.44,212.30,1294.75,2854810.41
2011,Foodservice,Dry Goods,187527.13,3863.06,3286.34,3766.65,0.97,466.86,2847.17,6277752.90
2011,Foodservice,Fresh Meat & Seafood,145828.72,3004.07,2555.59,2929.10,0.76,363.05,2214.08,4881835.88
2011,Foodservice,Frozen,8616.31,177.50,151.00,173.07,0.04,21.45,130.82,288444.08
2011,Foodservice,Prepared Foods,0.00,138408.92,119658.46,138045.55,2077.32,16262.72,103799.43,230075908.70
2011,Foodservice,Produce,118591.50,2442.98,2078.27,2382.02,0.61,295.24,1800.54,3970029.01
2011,Foodservice,Ready-to-drink Beverages,77492.00,1596.33,1358.02,1556.50,0.40,192.92,1176.54,2594161.28
2011,Foodservice,Breads & Bakery,46783.63,963.74,786.73,938.60,0.25,147.70,683.45,1564327.99
2011,Foodservice,Dairy & Eggs,69900.21,1439.94,1175.46,1402.37,0.38,220.68,1021.16,2337288.90
2011,Foodservice,Dry Goods,153711.18,3166.45,2584.85,3083.83,0.83,485.27,2245.54,5139718.60
2011,Foodservice,Fresh Meat & Seafood,119532.06,2462.36,2010.09,2398.11,0.65,377.37,1746.22,3996854.15
2011,Foodservice,Frozen,7062.57,145.49,118.77,141.69,0.04,22.30,103.18,236154.79
2011,Foodservice,Prepared Foods,0.00,113450.24,93908.51,113138.84,2173.47,17008.32,81606.80,188564729.30
2011,Foodservice,Produce,97206.41,2002.45,1634.65,1950.20,0.53,306.88,1420.07,3250340.10
2011,Foodservice,Ready-to-drink Beverages,63518.20,1308.47,1068.14,1274.33,0.34,200.53,927.93,2123890.38
2011,Foodservice,Breads & Bakery,186186.73,4310.61,3546.71,4199.06,1.12,634.37,3134.84,6998435.41
2011,Foodservice,Dairy & Eggs,278184.74,6440.56,5299.20,6273.89,1.68,947.83,4683.82,10456480.65
2011,Foodservice,Dry Goods,611730.66,14162.84,11652.98,13796.34,3.69,2084.29,10299.75,22993891.85
2011,Foodservice,Fresh Meat & Seafood,475706.63,11013.60,9061.83,10728.59,2.87,1620.83,8009.50,17880985.15
2011,Foodservice,Frozen,28107.21,650.74,535.42,633.90,0.17,95.77,473.24,1056500.98
2011,Foodservice,Prepared Foods,0.00,498996.45,416634.18,497913.86,9386.56,71729.54,368521.07,829856436.10
2011,Foodservice,Produce,386856.33,8956.53,7369.30,8724.75,2.33,1318.10,6513.53,14541256.92
2011,Foodservice,Ready-to-drink Beverages,252785.99,5852.52,4815.37,5701.07,1.52,861.29,4256.17,9501785.88
2011,Foodservice,Breads & Bakery,90238.53,2131.30,1794.62,2077.50,0.54,275.00,1636.65,3462500.57
2011,Foodservice,Dairy & Eggs,785511.32,18552.60,15621.88,18084.29,4.72,2393.83,14246.74,30140488.79
2011,Foodservice,Dry Goods,173562.98,4099.30,3451.74,3995.82,1.04,528.93,3147.89,6659704.12
2011,Foodservice,Prepared Foods,0.00,130450.71,112283.86,128155.24,1073.38,13967.28,102393.09,213592068.50
2011,Foodservice,Ready-to-drink Beverages,360509.17,8514.69,7169.64,8299.76,2.17,1098.64,6538.52,13832929.21
2011,Foodservice,Dairy & Eggs,10052.42,237.42,156.94,230.01,0.07,71.14,145.11,383350.15
2011,Foodservice,Dry Goods,59014.03,1393.82,921.31,1350.30,0.43,417.63,851.86,2250506.72
2011,Foodservice,Fresh Meat & Seafood,67563.17,1595.74,1054.78,1545.92,0.50,478.13,975.27,2576528.89
2011,Foodservice,Prepared Foods,0.00,26256.24,17760.63,25419.12,595.45,6709.45,16422.55,42365207.50
2011,Foodservice,Produce,40951.27,967.21,639.32,937.01,0.30,289.80,591.13,1561681.23
2011,Foodservice,Ready-to-drink Beverages,36085.86,852.29,563.36,825.68,0.27,255.37,520.89,1376138.16
2011,Foodservice,Breads & Bakery,51768.31,1222.69,1000.98,1190.88,0.32,184.68,884.43,1984804.81
2011,Foodservice,Dairy & Eggs,120501.54,2846.07,2329.98,2772.03,0.74,429.89,2058.70,4620047.01
2011,Foodservice,Dry Goods,118378.13,2795.91,2288.92,2723.18,0.73,422.31,2022.43,4538635.08
2011,Foodservice,Fresh Meat & Seafood,66230.73,1564.27,1280.62,1523.58,0.41,236.28,1131.52,2539296.05
2011,Foodservice,Prepared Foods,0.00,70457.78,58978.13,69251.42,810.64,8995.93,52109.27,115419036.10
2011,Foodservice,Produce,88954.07,2100.96,1719.99,2046.31,0.55,317.34,1519.73,3410512.50
2011,Foodservice,Ready-to-drink Beverages,104255.53,2462.36,2015.85,2398.30,0.64,371.93,1781.15,3997172.77
2011,Foodservice,Breads & Bakery,658238.04,15546.60,13176.06,15156.99,3.93,1925.55,12059.96,25261643.40
2011,Foodservice,Dairy & Eggs,1675260.17,39567.14,33533.97,38575.55,10.00,4900.66,30693.41,64292584.81
2011,Foodservice,Dry Goods,583042.67,13770.60,11670.87,13425.49,3.48,1705.58,10682.26,22375820.36
2011,Foodservice,Fresh Meat & Seafood,902481.53,21315.27,18065.13,20781.08,5.39,2640.04,16534.89,34635140.00
2011,Foodservice,Frozen,52179.13,1232.39,1044.48,1201.51,0.31,152.64,956.00,2002513.54
2011,Foodservice,Prepared Foods,0.00,419471.11,363330.33,411711.34,2947.72,42702.22,332518.50,686185573.70
2011,Foodservice,Produce,449268.51,10611.05,8993.09,10345.13,2.68,1314.25,8231.31,17241879.44
2011,Foodservice,Ready-to-drink Beverages,938673.72,22170.07,18789.59,21614.47,5.60,2745.91,17197.98,36024111.76
2011,Foodservice,Breads & Bakery,232602.50,5493.72,4763.21,5359.59,1.35,579.44,4422.46,8932643.20
2011,Foodservice,Dairy & Eggs,271677.01,6416.61,5563.38,6259.93,1.58,676.78,5165.38,10433223.06
2011,Foodservice,Dry Goods,207536.25,4901.70,4249.91,4782.01,1.21,517.00,3945.88,7970022.81
2011,Foodservice,Fresh Meat & Seafood,248672.48,5873.27,5092.29,5729.87,1.45,619.48,4728.00,9549779.32
2011,Foodservice,Prepared Foods,0.00,133015.74,117842.09,130952.98,857.50,11549.54,109406.46,218254971.40
2011,Foodservice,Produce,171014.84,4039.12,3502.03,3940.49,1.00,426.02,3251.50,6567489.56
2011,Foodservice,Ready-to-drink Beverages,382220.87,9027.49,7827.09,8807.07,2.23,952.16,7267.15,14678443.52
2011,Foodservice,Breads & Bakery,139472.91,3294.14,2501.03,3201.98,0.92,682.06,2127.35,5336632.95
2011,Foodservice,Dairy & Eggs,1058652.92,25003.80,18983.79,24304.26,7.01,5177.06,16147.37,40507093.46
2011,Foodservice,Dry Goods,427944.11,10107.40,7673.90,9824.62,2.83,2092.75,6527.33,16374367.49
2011,Foodservice,Fresh Meat & Seafood,100856.38,2382.08,1808.56,2315.43,0.67,493.21,1538.34,3859053.87
2011,Foodservice,Prepared Foods,0.00,215683.24,167693.43,209531.61,2475.27,36953.90,142568.59,349219345.10
2011,Foodservice,Produce,161706.99,3819.28,2899.73,3712.42,1.07,790.79,2466.48,6187372.59
2011,Foodservice,Ready-to-drink Beverages,914226.74,21592.67,16393.94,20988.56,6.05,4470.79,13944.48,34980934.02
2011,Foodservice,Breads & Bakery,12037.68,284.31,232.00,276.89,0.07,43.66,215.04,461484.61
2011,Foodservice,Dairy & Eggs,20813.67,491.59,401.13,478.76,0.13,75.49,371.81,797926.92
2011,Foodservice,Dry Goods,38247.33,903.34,737.12,879.77,0.24,138.72,683.25,1466275.38
2011,Foodservice,Fresh Meat & Seafood,62948.11,1486.74,1213.17,1447.93,0.39,228.31,1124.50,2413221.33
2011,Foodservice,Frozen,144.46,3.41,2.78,3.32,0.00,0.52,2.58,5538.12
2011,Foodservice,Prepared Foods,0.00,13022.05,10866.64,12731.32,110.29,1647.05,10073.18,21218862.45
2011,Foodservice,Produce,25960.59,613.15,500.33,597.15,0.16,94.16,463.76,995242.83
2011,Foodservice,Ready-to-drink Beverages,9073.07,214.29,174.86,208.70,0.06,32.91,162.08,347831.16
2011,Foodservice,Breads & Bakery,31714.63,749.05,631.81,730.18,0.19,95.63,561.64,1216966.85
2011,Foodservice,Dairy & Eggs,101820.31,2404.84,2028.43,2344.25,0.61,307.02,1803.14,3907090.70
2011,Foodservice,Dry Goods,105335.59,2487.87,2098.46,2425.19,0.63,317.62,1865.39,4041980.47
2011,Foodservice,Fresh Meat & Seafood,26787.74,632.69,533.66,616.75,0.16,80.77,474.39,1027910.22
2011,Foodservice,Frozen,108402.50,2560.31,2159.55,2495.80,0.65,326.87,1919.70,4159665.44
2011,Foodservice,Prepared Foods,0.00,33319.31,28723.56,32675.37,233.68,3490.69,25533.16,54458951.85
2011,Foodservice,Produce,31874.52,752.83,634.99,733.86,0.19,96.11,564.47,1223102.01
2011,Foodservice,Ready-to-drink Beverages,27057.83,639.07,539.04,622.96,0.16,81.59,479.17,1038274.26
2011,Foodservice,Breads & Bakery,191214.27,4516.20,3673.57,4397.93,1.19,704.48,3363.62,7329879.41
2011,Foodservice,Dairy & Eggs,278714.93,6582.83,5354.62,6410.44,1.73,1026.86,4902.83,10684070.83
2011,Foodservice,Dry Goods,402939.68,9516.83,7741.20,9267.61,2.51,1484.53,7088.05,15446019.10
2011,Foodservice,Fresh Meat & Seafood,173463.96,4096.96,3332.55,3989.67,1.08,639.08,3051.38,6649450.89
2011,Foodservice,Prepared Foods,0.00,119662.87,99535.53,117289.27,1247.17,15605.58,91133.52,195482111.80
2011,Foodservice,Produce,105600.69,2494.13,2028.78,2428.82,0.66,389.06,1857.61,4048026.02
2011,Foodservice,Ready-to-drink Beverages,59787.14,1412.08,1148.62,1375.10,0.37,220.27,1051.71,2291839.90
2011,Foodservice,Breads & Bakery,75033.99,1772.19,1496.86,1727.61,0.45,224.31,1374.25,2879348.54
2011,Foodservice,Dairy & Eggs,113655.18,2684.37,2267.32,2616.84,0.68,339.77,2081.59,4361395.21
2011,Foodservice,Dry Goods,1097034.92,25910.33,21884.85,25258.52,6.57,3279.55,20092.17,42097533.78
2011,Foodservice,Fresh Meat & Seafood,467305.28,11037.05,9322.32,10759.40,2.80,1396.99,8558.68,17932336.85
2011,Foodservice,Prepared Foods,0.00,171134.15,147733.35,167904.58,1223.21,17805.78,135626.27,279840967.40
2011,Foodservice,Produce,405161.04,9569.30,8082.59,9328.57,2.43,1211.22,7420.51,15547618.81
2011,Foodservice,Breads & Bakery,278998.99,6589.54,5610.94,6425.26,1.66,791.50,5127.43,10708772.59
2011,Foodservice,Dairy & Eggs,197593.39,4666.86,3973.79,4550.52,1.17,560.56,3631.36,7584194.45
2011,Foodservice,Dry Goods,169241.02,3997.22,3403.60,3897.57,1.01,480.12,3110.30,6495950.08
2011,Foodservice,Fresh Meat & Seafood,378093.93,8930.01,7603.83,8707.39,2.25,1072.63,6948.59,14512317.37
2011,Foodservice,Prepared Foods,0.00,133332.18,116039.87,131124.53,1025.67,13272.92,106031.53,218540879.30
2011,Foodservice,Produce,330724.61,7811.22,6651.19,7616.49,1.96,938.24,6078.04,12694148.49
2011,Foodservice,Ready-to-drink Beverages,73279.61,1730.76,1473.72,1687.61,0.44,207.89,1346.73,2812679.35
2011,Foodservice,Breads & Bakery,155646.33,3676.13,3051.14,3581.88,0.95,516.06,2722.33,5969794.86
2011,Foodservice,Dairy & Eggs,232553.82,5492.57,4558.76,5351.74,1.42,771.05,4067.48,8919571.42
2011,Foodservice,Dry Goods,511387.87,12078.22,10024.75,11768.53,3.12,1695.54,8944.41,19614215.08
2011,Foodservice,Fresh Meat & Seafood,397676.00,9392.51,7795.66,9151.69,2.43,1318.52,6955.54,15252811.09
2011,Foodservice,Frozen,23496.75,554.96,460.61,540.73,0.14,77.91,410.97,901214.88
2011,Foodservice,Prepared Foods,0.00,728418.22,614180.69,727543.72,13573.93,99661.71,548106.11,1212572860.00
2011,Foodservice,Produce,323399.90,7638.22,6339.62,7442.38,1.97,1072.26,5656.42,12403961.13
2011,Foodservice,Ready-to-drink Beverages,211321.25,4991.09,4142.54,4863.12,1.29,700.65,3696.11,8105199.11
2011,Foodservice,Breads & Bakery,35816.06,884.41,768.41,862.87,0.22,91.77,681.98,1438111.07
2011,Foodservice,Dairy & Eggs,53513.39,1321.41,1148.09,1289.22,0.33,137.12,1018.95,2148706.06
2011,Foodservice,Dry Goods,117676.40,2905.79,2524.66,2835.01,0.71,301.53,2240.69,4725023.30
2011,Foodservice,Fresh Meat & Seafood,91509.95,2259.66,1963.28,2204.62,0.56,234.48,1742.45,3674370.22
2011,Foodservice,Frozen,5406.88,133.51,116.00,130.26,0.03,13.85,102.95,217100.77
2011,Foodservice,Prepared Foods,0.00,62200.30,54965.76,62020.31,785.57,6248.35,48780.18,103367188.20
2011,Foodservice,Produce,74418.14,1837.61,1596.58,1792.85,0.45,190.69,1417.00,2988088.24
2011,Foodservice,Ready-to-drink Beverages,48627.52,1200.76,1043.27,1171.52,0.30,124.60,925.92,1952525.48
2011,Foodservice,Breads & Bakery,28663.65,663.62,560.62,646.93,0.17,83.91,492.66,1078220.33
2011,Foodservice,Dairy & Eggs,42826.84,991.53,837.62,966.59,0.25,125.37,736.09,1610987.22
2011,Foodservice,Dry Goods,94176.60,2180.39,1841.94,2125.54,0.55,275.69,1618.66,3542574.90
2011,Foodservice,Fresh Meat & Seafood,73235.55,1695.56,1432.37,1652.91,0.43,214.39,1258.74,2754850.27
2011,Foodservice,Frozen,4327.13,100.18,84.63,97.66,0.03,12.67,74.37,162770.79
2011,Foodservice,Prepared Foods,0.00,35658.12,30691.53,35257.09,396.84,4038.99,26978.92,58761823.94
2011,Foodservice,Produce,59556.95,1378.87,1164.84,1344.19,0.35,174.34,1023.64,2240312.00
2011,Foodservice,Ready-to-drink Beverages,38916.68,901.00,761.15,878.34,0.23,113.92,668.88,1463901.30
2011,Foodservice,Breads & Bakery,101766.65,2403.58,1921.91,2339.54,0.64,406.22,1674.18,3899226.16
2011,Foodservice,Dairy & Eggs,152051.27,3591.22,2871.57,3495.54,0.96,606.95,2501.42,5825899.72
2011,Foodservice,Dry Goods,334362.07,7897.13,6314.60,7686.72,2.11,1334.68,5500.63,12811204.13
2011,Foodservice,Fresh Meat & Seafood,260013.54,6141.13,4910.49,5977.51,1.64,1037.90,4277.52,9962513.19
2011,Foodservice,Frozen,15362.94,362.85,290.14,353.18,0.10,61.32,252.74,588636.75
2011,Foodservice,Prepared Foods,0.00,476263.59,386029.24,475669.43,10734.78,78805.66,336302.44,792782388.10
2011,Foodservice,Produce,211449.41,4994.12,3993.33,4861.06,1.34,844.05,3478.58,8101760.76
2011,Foodservice,Ready-to-drink Beverages,138168.73,3263.34,2609.39,3176.39,0.87,551.53,2273.03,5293985.00
2011,Foodservice,Breads & Bakery,358629.73,8855.66,6347.15,8595.47,2.60,2188.26,5453.63,14325782.76
2011,Foodservice,Dairy & Eggs,535834.74,13231.40,9483.39,12842.64,3.89,3269.52,8148.36,21404394.20
2011,Foodservice,Dry Goods,1178305.26,29095.96,20854.05,28241.07,8.55,7189.70,17918.30,47068448.91
2011,Foodservice,Fresh Meat & Seafood,916298.08,22626.20,16216.96,21961.40,6.65,5591.00,13934.00,36602339.51
2011,Foodservice,Frozen,54139.62,1336.87,958.18,1297.59,0.39,330.35,823.29,2162655.31
2011,Foodservice,Prepared Foods,0.00,348332.91,255735.14,337558.31,5348.33,72109.21,219633.54,562597190.60
2011,Foodservice,Produce,745156.13,18400.18,13188.03,17859.55,5.40,4546.74,11331.47,29765922.74
2011,Foodservice,Ready-to-drink Beverages,486912.11,12023.35,8617.54,11670.08,3.53,2971.01,7404.40,19450135.98
